gsis_id,season,games,att,cmp,yds,td,int,epa,passing_air_yards,passing_yards_after_catch,passing_first_downs,pacr,dakota,sacks,sack_yards,passing_2pt_conversions
00-0030524,2016,7,86,53,558.0,4,2.0,5.451127822226349,763.0,242.0,26.0,1.557313953399043,0.17536166155013563,4.0,34.0,0
00-0030524,2017,3,28,23,239.0,1,1.0,-3.832871857273858,218.0,79.0,9.0,1.1168224299065421,0.1353655662403003,3.0,15.0,0
00-0030525,2013,13,1,0,0.0,0,0.0,-0.4113485561683774,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0
00-0030526,2013,10,306,180,1972.0,11,9.0,-42.42618924957314,2506.0,910.0,86.0,8.485535707432433,0.586693241665593,28.0,159.0,2
00-0030526,2014,4,131,76,838.0,5,3.0,-14.692600947246742,973.0,536.0,39.0,3.6549870000059848,0.14491261295936614,6.0,44.0,0
00-0030526,2015,4,84,52,561.0,3,3.0,-11.108962825688023,737.0,164.0,26.0,1.522261988924237,0.10433611647494834,6.0,45.0,0
00-0030526,2016,5,26,11,131.0,0,0.0,-6.78899853412125,280.0,27.0,6.0,2.057932263814617,-0.05833566188829319,3.0,20.0,1
00-0030526,2017,2,43,24,265.0,1,1.0,-3.145036091995989,411.0,83.0,13.0,1.2842437282996724,0.05010566126912991,4.0,29.0,0
00-0030533,2013,3,49,30,300.0,0,4.0,-15.665860873588827,497.0,82.0,17.0,1.6603174603174602,0.03322159406943982,3.0,24.0,0
00-0030533,2014,1,1,0,0.0,0,0.0,-1.1799209536984563,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0
00-0030533,2016,7,216,129,1611.0,8,14.0,-1.1947820995323815,2274.0,530.0,89.0,5.17295734434772,0.5226549997261924,6.0,43.0,0
00-0030533,2018,1,25,15,232.0,3,0.0,14.352384895724782,310.0,77.0,12.0,0.7483870967741936,0.24676262804139076,1.0,8.0,0
00-0030533,2019,2,51,27,359.0,0,3.0,-10.370137373595673,403.0,156.0,15.0,1.82240682532555,-0.08615379467704531,2.0,10.0,0
00-0030533,2020,4,21,11,197.0,1,1.0,0.14290041726781055,251.0,55.0,9.0,2.4150793650793654,0.08687314303610245,1.0,7.0,0
00-0030547,2013,12,1,0,0.0,0,0.0,-0.487677488476038,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0
00-0030547,2014,13,1,0,0.0,0,0.0,-1.7546308969613165,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
00-0030550,2013,15,1,1,21.0,1,0.0,2.420987492776476,21.0,0.0,1.0,1.0,0.0,0.0,0.0,0
00-0030564,2018,16,1,0,0.0,0,0.0,-0.4455960457562469,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0
00-0030564,2019,15,2,1,6.0,1,1.0,-5.57848233851837,9.0,6.0,1.0,0.0,0.0,0.0,0.0,0
00-0030564,2023,17,1,0,0.0,0,0.0,-0.4180150681640953,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
00-0030565,2013,16,443,247,3046.0,12,21.0,-59.77580962078301,3963.0,1260.0,143.0,13.991077406011213,0.9697370772762046,43.0,315.0,0
00-0030565,2014,14,367,219,2525.0,13,13.0,-11.463412149637936,3008.0,1206.0,118.0,11.182302664582995,0.7208711658031023,28.0,175.0,0
00-0030565,2015,1,42,27,265.0,2,1.0,1.321799624196744,372.0,89.0,14.0,0.7123655913978495,0.10447047569401104,3.0,19.0,0
00-0030565,2016,2,14,8,126.0,1,1.0,-2.4870091478223912,97.0,83.0,3.0,2.4179723502304147,0.09971102014795799,3.0,19.0,0
00-0030565,2017,2,36,21,212.0,1,0.0,-10.278772180284367,203.0,108.0,8.0,1.1977401129943503,0.008074185079950297,3.0,12.0,0
00-0030565,2018,4,4,1,8.0,0,0.0,-6.86530107389159,11.0,11.0,0.0,0.0,0.0,1.0,16.0,0
00-0030565,2020,1,5,4,33.0,0,0.0,0.6387938609695993,25.0,14.0,3.0,1.32,0.07727208499262134,1.0,3.0,0
00-0030565,2021,4,95,65,702.0,5,1.0,-1.2367402815664583,664.0,360.0,31.0,4.7418994812536885,0.5064178641288855,13.0,117.0,0
00-0030565,2022,17,572,399,4282.0,30,11.0,28.773135374029334,4311.0,1780.0,206.0,18.60339895734846,2.1191096622892127,46.0,348.0,0
00-0030565,2023,15,499,323,3624.0,20,9.0,32.440536514174156,3500.0,1714.0,169.0,15.825713940295476,1.5576720868736302,31.0,231.0,2
00-0030569,2015,2,7,3,11.0,0,1.0,-7.418899911688641,47.0,21.0,1.0,0.23404255319148937,-0.043595429448160763,2.0,17.0,0
00-0030578,2021,16,1,0,0.0,0,0.0,-0.5996399439172819,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0
00-0030586,2014,2,5,4,60.0,0,0.0,-1.280990669503808,19.0,43.0,2.0,3.1578947368421053,0.11252224787238986,2.0,11.0,0
00-0030586,2015,1,5,5,68.0,1,0.0,5.547298305435106,41.0,27.0,4.0,1.6585365853658536,0.5710067397824876,0.0,0.0,0
00-0030661,2014,1,28,14,177.0,0,1.0,-1.812774369997229,250.0,117.0,10.0,0.708,-0.047712107453151235,4.0,27.0,0
00-0030663,2016,15,1,1,50.0,1,0.0,4.872772316914052,22.0,28.0,1.0,2.272727272727273,0.0,0.0,0.0,0
00-0030669,2018,7,1,1,52.0,1,0.0,4.3519763082731515,19.0,33.0,1.0,2.736842105263158,0.0,0.0,0.0,0
00-0030669,2019,13,2,1,20.0,0,0.0,-0.8180879853898659,20.0,23.0,1.0,1.0,0.0,1.0,10.0,0
00-0030669,2021,10,1,0,0.0,0,0.0,-2.053532929508947,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0
00-0030789,2015,14,1,1,41.0,1,0.0,3.954363552154973,26.0,15.0,1.0,1.5769230769230769,0.0,0.0,0.0,0
00-0030990,2016,9,1,0,0.0,0,0.0,-0.3457150326576084,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0
00-0030999,2014,6,1,0,0.0,0,0.0,-0.4444010801962577,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0
00-0031051,2019,15,1,1,28.0,1,0.0,3.1874308812548406,21.0,7.0,1.0,1.3333333333333333,0.0,0.0,0.0,0
00-0031062,2019,15,1,1,35.0,0,0.0,2.000194003863726,8.0,27.0,1.0,4.375,0.0,0.0,0.0,0
00-0031064,2014,2,19,10,127.0,0,1.0,-2.218302158638835,222.0,33.0,6.0,0.5720720720720721,-0.0002856641078748806,1.0,5.0,0
00-0031064,2016,3,73,46,461.0,0,0.0,-11.11320585888738,593.0,169.0,20.0,2.2127116995538048,0.14015136137153306,5.0,36.0,0
00-0031064,2017,8,223,125,1412.0,5,6.0,-48.375128373040894,1966.0,552.0,68.0,4.959233906692361,0.22778046045450812,21.0,159.0,0
00-0031076,2016,1,5,2,22.0,0,0.0,-2.2586181573569775,49.0,15.0,2.0,0.4489795918367347,-0.11170050350293192,1.0,5.0,0
00-0031076,2017,2,43,29,265.0,1,1.0,-1.4042057673028534,278.0,166.0,15.0,1.1041666666666667,0.06323180099268047,1.0,8.0,0
00-0031079,2017,1,1,1,38.0,1,0.0,6.29359512636438,7.0,31.0,1.0,5.428571428571429,0.0,0.0,0.0,0
00-0031136,2018,1,1,1,2.0,1,0.0,3.991391037561698,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0
00-0031136,2021,1,1,0,0.0,0,0.0,-3.0074845636845566,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0
00-0031203,2015,1,1,1,3.0,0,0.0,-2.564316509407945,-6.0,9.0,0.0,0.0,0.0,0.0,0.0,0
00-0031235,2014,12,1,0,0.0,0,0.0,-0.4858482941053808,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0
00-0031235,2018,12,2,2,106.0,2,0.0,9.481509466422722,68.0,38.0,2.0,3.4886363636363633,0.0,0.0,0.0,0
00-0031235,2019,16,2,1,20.0,0,0.0,0.9029249218292534,65.0,5.0,1.0,1.3333333333333333,0.0,0.0,0.0,0
00-0031235,2020,7,1,1,18.0,0,0.0,0.5891706984839402,17.0,1.0,1.0,1.0588235294117647,0.0,0.0,0.0,0
00-0031237,2014,13,402,259,2919.0,15,12.0,-1.9990920867969544,3139.0,1442.0,137.0,13.954642784498127,1.151333613562877,39.0,249.0,2
00-0031237,2015,16,447,292,3231.0,14,9.0,0.6415736348955239,3214.0,1799.0,153.0,20.019632686243533,1.8753516637140137,44.0,307.0,0
00-0031237,2017,1,2,0,0.0,0,1.0,-7.34884924441576,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0
00-0031237,2018,4,23,14,118.0,1,1.0,-8.28122925839898,141.0,53.0,8.0,0.8676470588235294,0.007160928830617738,2.0,8.0,0
00-0031237,2019,9,196,133,1384.0,9,2.0,23.95584370264404,1212.0,748.0,67.0,7.145896606952416,0.5384070608486232,12.0,89.0,0
00-0031237,2020,15,492,340,3733.0,15,11.0,33.511927450437895,3507.0,1884.0,174.0,16.435146775132367,1.6573605645456808,31.0,205.0,1
00-0031237,2021,14,426,285,3052.0,18,7.0,57.955571553219876,3424.0,1387.0,146.0,12.792732508133325,1.8710742564610716,31.0,211.0,1
00-0031237,2022,5,79,49,683.0,4,4.0,0.3831824399777548,704.0,307.0,32.0,2.8350672607282292,0.30523962713942804,7.0,45.0,0
00-0031260,2014,2,9,1,81.0,1,0.0,-2.7238815035670996,136.0,64.0,1.0,0.8181818181818182,-0.20930967895855127,2.0,11.0,0
00-0031260,2018,8,1,1,15.0,0,0.0,3.8066323082894087,8.0,7.0,1.0,1.875,0.0,0.0,0.0,0
00-0031260,2020,16,1,1,28.0,0,0.0,1.8633733799215406,28.0,0.0,1.0,1.0,0.0,0.0,0.0,0
00-0031266,2014,7,179,107,1412.0,8,7.0,-29.17884425034379,1537.0,659.0,56.0,6.003319381379716,0.33033163308191477,18.0,138.0,0
00-0031266,2015,7,166,101,935.0,4,7.0,-62.37397646622651,1278.0,419.0,45.0,5.852685958303128,0.16660080400641214,13.0,98.0,0
00-0031280,2014,16,599,348,3270.0,21,12.0,-61.50931025803995,4664.0,1462.0,163.0,11.690437311615502,0.4240187425165015,24.0,149.0,0
00-0031280,2015,16,573,350,3987.0,32,13.0,-3.592084312224249,4570.0,1785.0,183.0,15.038116033296737,1.060379508054744,31.0,230.0,1
00-0031280,2016,15,560,357,3937.0,28,6.0,75.37664586596384,4343.0,1790.0,189.0,13.806711029752588,1.6907634125166462,16.0,79.0,5
00-0031280,2017,15,515,323,3496.0,22,13.0,24.070431365866977,4244.0,1603.0,165.0,13.663213787527654,1.4866178827517549,20.0,101.0,2
00-0031280,2018,16,553,381,4049.0,19,10.0,-1.20584695851284,3778.0,1994.0,197.0,18.300894347909765,1.6991331607954,51.0,299.0,1
00-0031280,2019,16,513,361,4054.0,21,8.0,99.12289919996202,3355.0,2135.0,191.0,20.45161961952337,2.3824587094960856,29.0,184.0,0
00-0031280,2020,16,517,348,4103.0,27,9.0,60.1711940404073,4184.0,1956.0,193.0,16.3279998885134,2.2411699245610306,26.0,150.0,1
00-0031280,2021,17,626,428,4804.0,23,14.0,40.301518820790776,5084.0,2283.0,217.0,16.915385942731543,1.9410622244629554,40.0,241.0,0
00-0031280,2022,15,502,305,3522.0,24,14.0,29.295583846643776,4602.0,1509.0,161.0,11.745561091345287,1.1180340252896626,27.0,191.0,0
00-0031280,2023,17,548,375,3878.0,25,8.0,25.91905731362155,4280.0,1696.0,185.0,16.60523925953741,1.9716220940066789,31.0,218.0,2
00-0031288,2015,7,119,79,854.0,6,2.0,9.479409237945266,972.0,317.0,44.0,5.548374432938334,0.5094415566785071,12.0,63.0,0
00-0031288,2017,2,14,7,66.0,0,0.0,-2.589030095085036,105.0,57.0,3.0,1.214600146735143,0.023061438188223073,1.0,9.0,0
00-0031288,2018,2,3,1,8.0,0,0.0,-2.6052306575584225,7.0,1.0,0.0,1.1428571428571428,0.0,1.0,7.0,0
00-0031288,2019,2,37,21,225.0,0,1.0,-8.248081752069993,313.0,130.0,11.0,0.7305194805194806,0.005363953484853481,5.0,43.0,0
00-0031288,2020,2,1,1,20.0,0,0.0,-1.2490409561432898,18.0,2.0,1.0,1.1111111111111112,0.0,1.0,12.0,0
00-0031288,2023,2,5,4,19.0,0,0.0,-5.251072044600733,-8.0,20.0,0.0,0.0,0.0,1.0,9.0,0
00-0031325,2020,10,1,0,0.0,0,1.0,-1.9586510438239202,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0
00-0031326,2018,7,1,0,0.0,0,0.0,-0.44012234231922776,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0
00-0031345,2014,5,27,19,182.0,1,0.0,-6.82712504892136,178.0,119.0,8.0,26.253830779480346,0.25957634842057264,5.0,36.0,0
00-0031345,2015,4,4,1,6.0,0,0.0,-3.1131341256259475,13.0,1.0,0.0,0.46153846153846156,0.0,0.0,0.0,0
00-0031345,2016,6,63,43,502.0,4,0.0,27.622329830408887,498.0,243.0,22.0,2.7100840336134455,0.49790171177194653,3.0,15.0,0
00-0031345,2017,6,178,120,1560.0,7,5.0,57.636927960317365,1572.0,721.0,78.0,6.034278044772641,0.9761306264801325,8.0,57.0,0
00-0031345,2018,3,89,53,718.0,5,3.0,-1.537113930991766,792.0,368.0,35.0,2.9872964059765783,0.19555098430441978,13.0,97.0,1
00-0031345,2019,16,476,329,3978.0,27,13.0,82.22163802091497,3108.0,2159.0,193.0,21.54376268653424,2.305921441181011,36.0,237.0,2
00-0031345,2020,6,140,94,1096.0,7,5.0,24.87557400059915,879.0,714.0,55.0,7.547815875459169,0.9379620672754891,11.0,77.0,0
00-0031345,2021,15,441,301,3810.0,20,12.0,93.07486054271166,3306.0,1966.0,172.0,18.513674619696044,2.2818547448456825,29.0,201.0,1
00-0031345,2022,11,308,207,2437.0,16,4.0,75.50642052189109,2124.0,1443.0,114.0,13.034163987447904,1.4181268162793,18.0,100.0,0
00-0031345,2023,7,169,110,1205.0,7,9.0,-19.161635413862108,1364.0,468.0,60.0,5.848699342114885,0.4281019083343922,14.0,101.0,1
00-0031363,2017,1,1,0,0.0,0,0.0,-2.962943117134273,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0
00-0031363,2019,1,1,1,12.0,0,0.0,3.804443590459414,10.0,2.0,1.0,1.2,0.0,0.0,0.0,0
00-0031376,2016,15,1,0,0.0,0,0.0,-0.48066623765043914,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0
00-0031376,2023,12,1,1,4.0,1,0.0,1.1053474548389204,-3.0,7.0,1.0,0.0,0.0,0.0,0.0,0
00-0031382,2015,16,1,1,9.0,0,0.0,1.1409724827390164,3.0,6.0,0.0,3.0,0.0,0.0,0.0,0
00-0031382,2016,16,1,0,0.0,0,0.0,-0.384655223460868,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0
00-0031382,2017,16,1,0,0.0,0,0.0,-0.4277720359386876,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0
00-0031382,2018,16,2,1,63.0,0,0.0,3.5699974935268983,77.0,17.0,1.0,1.3695652173913044,0.0,0.0,0.0,1
00-0031382,2020,15,4,4,74.0,1,0.0,7.160423681838438,58.0,16.0,4.0,3.2,0.0,0.0,0.0,0
00-0031387,2018,16,1,0,0.0,0,0.0,-1.6242491749035612,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0
00-0031395,2018,1,3,2,40.0,0,0.0,-0.35654913168400526,17.0,30.0,1.0,2.3529411764705883,0.0,1.0,5.0,0
00-0031395,2019,5,3,0,0.0,0,0.0,-1.0598793326935265,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0
00-0031395,2020,1,38,21,243.0,1,1.0,-5.159788555433671,348.0,52.0,10.0,0.6982758620689655,-0.009609035181335827,2.0,23.0,0
00-0031395,2021,1,31,20,194.0,0,0.0,-2.7503931065014506,197.0,97.0,8.0,0.9847715736040609,0.04535114733465598,2.0,20.0,0
00-0031407,2014,14,475,280,2908.0,11,17.0,-111.91558515990002,3326.0,1620.0,132.0,13.454576704633489,0.1473893523076614,55.0,345.0,1
00-0031407,2015,16,606,355,4428.0,35,18.0,5.362445124324658,5560.0,1841.0,215.0,13.022318212229546,1.193298155931475,51.0,320.0,1
00-0031407,2016,16,625,368,3905.0,23,16.0,-49.71472305725297,5140.0,1843.0,206.0,12.138226349054865,0.7460191726088086,34.0,197.0,1
00-0031407,2017,16,523,315,3687.0,21,13.0,29.656084220592803,4062.0,1911.0,192.0,15.57347671412515,1.5875140282928426,24.0,123.0,3
00-0031407,2018,13,403,243,2718.0,13,11.0,-22.41252092939936,2889.0,1480.0,128.0,13.390729856764102,0.5711702360729017,31.0,173.0,0
00-0031407,2019,2,2,1,3.0,0,0.0,-1.4286358838435262,-3.0,6.0,0.0,0.0,0.0,0.0,0.0,0
00-0031409,2014,4,35,18,175.0,0,2.0,-15.812758218019852,245.0,84.0,6.0,2.320851063829787,0.04863437346756637,3.0,26.0,0
00-0031409,2015,9,223,129,1500.0,7,5.0,-16.26082280653425,1829.0,729.0,71.0,7.025479529392335,0.4313764035164667,19.0,141.0,0
00-0031431,2016,16,1,1,20.0,1,0.0,2.714935635041911,15.0,5.0,1.0,1.3333333333333333,0.0,0.0,0.0,0
00-0031431,2017,13,1,0,0.0,0,0.0,-0.37339910480659455,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0
00-0031503,2015,16,535,312,4042.0,22,15.0,49.23681380119149,5340.0,1476.0,201.0,12.848774002047982,1.8196904070640902,27.0,190.0,1
00-0031503,2016,16,567,345,4090.0,28,18.0,51.98933218331278,5776.0,1367.0,214.0,11.89776917391294,1.9143498992070003,35.0,239.0,3
00-0031503,2017,13,442,282,3504.0,19,11.0,49.65759950908298,4693.0,1257.0,180.0,9.659230704906799,1.5823467794863098,33.0,207.0,1
00-0031503,2018,11,378,244,2992.0,19,14.0,46.536390217023694,4086.0,895.0,152.0,8.386812761507935,1.6286221541811416,27.0,157.0,0
00-0031503,2019,16,626,380,5109.0,33,30.0,42.88715085152589,6481.0,1885.0,243.0,12.893107142195023,1.7996938511854297,47.0,282.0,2
00-0031503,2020,3,11,7,75.0,0,0.0,0.800061114063864,51.0,61.0,5.0,1.2352941176470589,-0.030327849536056453,2.0,11.0,0
00-0031503,2021,7,161,95,1170.0,14,3.0,21.81038703891622,1340.0,578.0,56.0,8.473253915703815,1.0331438035513412,11.0,69.0,0
00-0031503,2022,3,115,73,858.0,4,5.0,-7.012922977354351,1315.0,202.0,35.0,2.0833969584821412,0.22493001491643086,11.0,74.0,1
00-0031503,2023,6,47,25,264.0,2,3.0,-9.789019574831215,610.0,85.0,10.0,1.9229083132852178,-0.07833685762309125,2.0,13.0,0
00-0031543,2021,1,1,0,0.0,0,0.0,-2.76716072531417,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0
00-0031544,2022,17,1,0,0.0,0,1.0,-4.980502444552258,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0
00-0031549,2018,16,1,1,15.0,0,0.0,1.931480368715711,8.0,7.0,1.0,1.875,0.0,0.0,0.0,0
00-0031568,2016,6,133,75,809.0,3,7.0,-35.666749741353115,1169.0,395.0,35.0,3.0062291468113624,-0.03419691619578655,13.0,79.0,0
00-0031568,2017,4,112,55,544.0,1,3.0,-34.89162125848724,899.0,245.0,23.0,2.0925925925925926,-0.2739590153120102,8.0,55.0,0
00-0031588,2019,15,1,0,0.0,0,0.0,-1.8194127251044847,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0
00-0031589,2016,4,10,2,17.0,0,1.0,-8.196249560293879,100.0,13.0,0.0,0.8618925831202047,0.0,0.0,0.0,0
00-0031589,2017,11,316,192,1836.0,9,12.0,-76.27835106119662,2393.0,1015.0,89.0,9.135663170888488,0.5638349105292845,29.0,197.0,1
00-0031589,2019,3,11,5,49.0,0,0.0,-3.3660533055521373,114.0,34.0,2.0,0.6363636363636364,0.030803473641165466,2.0,11.0,0
00-0031800,2017,1,1,1,10.0,0,0.0,-1.0418164716102183,5.0,5.0,1.0,2.0,0.0,1.0,16.0,0
00-0031800,2018,5,57,35,320.0,1,3.0,-17.19115018417993,508.0,151.0,19.0,3.1821792466953758,0.025341861855153233,2.0,17.0,0
00-0031800,2020,1,19,12,137.0,1,0.0,2.3747805972525384,255.0,49.0,6.0,0.5372549019607843,0.13541837854894118,1.0,7.0,0
00-0031800,2021,16,494,321,3419.0,20,15.0,-26.516315579167383,3779.0,1747.0,167.0,15.028159855213122,1.4416649963210024,38.0,278.0,0
00-0031800,2022,9,259,161,1859.0,12,6.0,-12.710993751717222,2146.0,772.0,93.0,8.073794788400424,0.5839413055268882,19.0,141.0,0
00-0031800,2023,5,136,74,890.0,5,4.0,-1.6432791084098852,1136.0,508.0,41.0,4.260695290591735,0.13366719763034482,8.0,47.0,0
00-0031912,2016,14,1,1,2.0,1,0.0,2.0902007045806386,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0
00-0031941,2015,16,1,0,0.0,0,0.0,-0.45369074947666377,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0
00-0031941,2020,12,1,1,43.0,1,0.0,3.8461674444843084,27.0,16.0,1.0,1.5925925925925926,0.0,0.0,0.0,0
00-0031972,2018,9,1,1,21.0,0,0.0,1.2712851711548865,10.0,11.0,1.0,2.1,0.0,0.0,0.0,0
00-0032156,2016,14,486,289,3401.0,18,10.0,15.896596271626468,4086.0,1411.0,155.0,12.629930413858382,1.262136377626463,31.0,187.0,1
00-0032156,2017,11,349,206,2285.0,12,14.0,-47.78009110508389,3044.0,1001.0,112.0,8.422484980212788,0.8093613604066655,33.0,220.0,0
00-0032156,2019,1,6,3,3.0,0,0.0,-5.561113071162254,41.0,11.0,0.0,0.07317073170731707,-0.004443065712634665,2.0,17.0,0
00-0032156,2021,6,188,108,1154.0,11,3.0,-6.704305688234496,1329.0,507.0,61.0,5.1788240283477185,0.23951729112280734,9.0,64.0,0
00-0032156,2022,2,26,15,184.0,1,1.0,-7.1543913324834385,171.0,116.0,7.0,1.0406976744186047,-0.007208756543740001,2.0,14.0,0
00-0032156,2023,5,153,86,724.0,2,4.0,-54.594705236723684,814.0,471.0,35.0,4.6993202852674,-0.17664178379357112,8.0,40.0,0
00-0032208,2022,14,1,0,0.0,0,0.0,-0.536111096618697,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0
00-0032245,2015,1,7,6,31.0,0,0.0,-1.2866204445017502,26.0,11.0,2.0,1.1923076923076923,0.09142237819151292,0.0,0.0,0
00-0032245,2016,1,6,3,19.0,0,1.0,-12.610296838334762,6.0,14.0,1.0,3.1666666666666665,-0.09789563410998772,0.0,0.0,0
00-0032245,2017,5,37,22,185.0,0,0.0,-16.040472412790578,256.0,76.0,8.0,7.676,-0.0074188125991910756,3.0,20.0,0
00-0032245,2018,3,3,2,23.0,0,0.0,1.2564425312073348,-10.0,27.0,1.0,0.0,0.0,0.0,0.0,0
00-0032245,2019,3,21,12,126.0,0,2.0,-4.060896042318954,132.0,66.0,6.0,0.9545454545454546,-0.04515874533503233,0.0,0.0,0
00-0032245,2021,1,36,22,189.0,1,0.0,-10.911595458092904,233.0,94.0,8.0,0.8111587982832618,-0.003662178090868086,2.0,15.0,0
00-0032257,2016,16,1,0,0.0,0,0.0,-0.49236056790687144,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0
00-0032268,2015,12,370,230,2818.0,19,10.0,-3.1858264588989655,3431.0,1161.0,142.0,10.68603132334095,1.4164592478181726,38.0,258.0,3
00-0032268,2016,15,451,276,3426.0,26,9.0,60.92957820146813,4344.0,1258.0,158.0,12.070640354442117,1.932803630153398,23.0,156.0,0
00-0032268,2017,15,453,281,3232.0,13,15.0,-7.626242456111015,4043.0,1254.0,147.0,12.199875463157273,1.386280145071376,27.0,173.0,0
00-0032268,2018,14,331,228,2528.0,11,8.0,9.161828941137633,2516.0,1266.0,121.0,15.999835635316682,1.5687221757991878,42.0,243.0,0
00-0032268,2019,7,160,95,1203.0,7,2.0,-7.3214071939656655,1127.0,604.0,50.0,9.474815796445805,0.2701089026546133,25.0,162.0,0
00-0032268,2020,1,28,17,226.0,1,1.0,8.426394110665445,273.0,76.0,11.0,0.8278388278388278,0.24446829634872252,0.0,0.0,0
00-0032268,2021,7,2,1,4.0,0,0.0,-0.7204284254694358,31.0,8.0,0.0,0.0,0.0,0.0,0.0,0
00-0032268,2022,13,300,184,2219.0,15,9.0,6.053635507238567,3093.0,912.0,111.0,11.084404486051053,1.050729030496393,28.0,195.0,2
00-0032268,2023,2,23,15,164.0,1,1.0,-5.110095864364313,178.0,72.0,10.0,4.055491329479769,0.0537962802109663,3.0,11.0,0
00-0032431,2017,1,5,3,24.0,0,1.0,-6.670547595946118,18.0,20.0,1.0,1.3333333333333333,0.0042246678048488695,0.0,0.0,0
00-0032434,2019,3,84,39,515.0,3,2.0,-21.54833991266867,646.0,234.0,20.0,2.378838452925213,0.0003924193538813042,9.0,59.0,0
00-0032434,2020,5,142,90,925.0,5,4.0,-9.506670263065,940.0,557.0,42.0,4.917605948748077,0.28933405549643193,7.0,51.0,0
00-0032434,2021,5,34,17,149.0,2,0.0,-10.645085469604526,174.0,120.0,5.0,2.3292682926829267,-0.06454731369060872,4.0,33.0,0
00-0032434,2022,1,3,3,22.0,0,0.0,-0.6882539251500881,10.0,12.0,1.0,2.2,0.0,1.0,0.0,0
00-0032436,2018,8,176,105,1003.0,6,2.0,-14.26021311374684,1378.0,506.0,50.0,6.851426859138063,0.24896074100440238,16.0,122.0,1
00-0032436,2019,3,105,62,685.0,4,4.0,-8.560895307526721,851.0,290.0,31.0,2.410705425756468,0.13259918024744943,11.0,46.0,0
00-0032436,2020,3,64,35,432.0,3,2.0,-14.59278558554156,638.0,131.0,18.0,1.416863259065094,0.01722101428291669,11.0,98.0,1
00-0032436,2022,7,20,14,108.0,1,0.0,-2.0113410300109535,45.0,79.0,5.0,7.462406015037594,-0.0032323233221836674,2.0,13.0,0
00-0032436,2023,1,26,13,166.0,2,2.0,-10.957208045409061,232.0,74.0,8.0,0.7155172413793104,-0.030105234232513878,3.0,26.0,0
00-0032449,2017,1,1,1,31.0,0,0.0,2.48630293936003,6.0,25.0,1.0,5.166666666666667,0.0,0.0,0.0,0
00-0032462,2016,4,18,13,145.0,1,1.0,5.5757202177000496,95.0,71.0,8.0,4.95,0.2270235388729112,1.0,5.0,0
00-0032475,2016,8,1,1,43.0,0,0.0,3.3772827613865957,28.0,15.0,1.0,1.5357142857142858,0.0,0.0,0.0,0
00-0032475,2017,7,1,0,0.0,0,1.0,-2.076302295550704,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0
00-0032496,2021,1,1,1,6.0,0,0.0,3.0622718997765332,4.0,2.0,1.0,1.5,0.0,0.0,0.0,0
00-0032543,2019,15,1,1,26.0,0,0.0,1.738960771006532,23.0,3.0,1.0,1.1304347826086956,0.0,0.0,0.0,0
00-0032543,2020,9,1,0,0.0,0,0.0,-0.4890727505553514,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0
00-0032630,2017,1,7,5,11.0,0,0.0,-3.5542538697482087,50.0,9.0,1.0,0.22,0.06242237952298761,0.0,0.0,0
00-0032764,2018,16,3,2,14.0,0,0.0,0.46195642405655235,12.0,21.0,1.0,0.0,0.0,0.0,0.0,0
00-0032764,2021,8,1,1,5.0,1,0.0,1.0320902957464568,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0
00-0032764,2022,16,2,2,4.0,1,0.0,0.46645660075591877,-1.0,5.0,1.0,0.0,0.0,0.0,0.0,0
00-0032764,2023,17,3,2,14.0,2,0.0,4.522410724341171,27.0,0.0,2.0,2.0,0.0,0.0,0.0,0
00-0032784,2016,3,26,14,104.0,0,2.0,-7.445859435305465,124.0,63.0,6.0,4.8130081300813,0.03445121891621775,2.0,10.0,0
